#run_id,world_size,frame_num,sampling_steps,colors,frames,height,width,txt_enc,img_enc,vae_enc,sched_setup,dit,sched,vae_dec,total
0,8,81,50,3,81,544,720,0.169,0.035,2.889,0.301,128.004,3.296,4.549,139.444
1,8,5,1,3,5,544,720,0.170,0.035,0.042,0.171,0.437,0.174,0.026,1.185
1,8,5,5,3,5,544,720,0.170,0.034,0.040,0.172,2.182,0.189,0.026,2.942
1,8,5,10,3,5,544,720,0.169,0.034,0.041,0.171,4.350,0.207,0.026,5.127
1,8,5,20,3,5,544,720,0.171,0.035,0.039,0.172,8.693,0.249,0.027,9.512
1,8,5,50,3,5,544,720,0.169,0.035,0.041,0.171,21.690,0.369,0.027,22.632
1,8,21,1,3,21,544,720,0.170,0.035,0.542,0.301,0.748,0.313,0.820,3.122
1,8,21,5,3,21,544,720,0.170,0.034,0.541,0.302,3.719,0.364,0.820,6.144
1,8,21,10,3,21,544,720,0.170,0.035,0.542,0.301,7.450,0.426,0.821,9.940
1,8,21,20,3,21,544,720,0.170,0.035,0.542,0.301,14.893,0.552,0.822,17.512
1,8,21,50,3,21,544,720,0.170,0.035,0.541,0.301,37.300,0.934,0.823,40.300
1,8,41,1,3,41,544,720,0.170,0.035,1.325,0.301,1.257,0.326,2.062,5.674
1,8,41,5,3,41,544,720,0.169,0.034,1.324,0.300,6.275,0.431,2.062,10.792
1,8,41,10,3,41,544,720,0.170,0.035,1.324,0.299,12.552,0.564,2.059,17.202
1,8,41,20,3,41,544,720,0.172,0.035,1.323,0.301,25.121,0.833,2.061,30.043
1,8,41,50,3,41,544,720,0.170,0.035,1.325,0.299,62.887,1.633,2.064,68.615
1,8,61,1,3,61,544,720,0.170,0.035,2.103,0.301,1.811,0.341,3.305,8.263
1,8,61,5,3,61,544,720,0.170,0.035,2.105,0.299,9.033,0.503,3.302,15.645
1,8,61,10,3,61,544,720,0.170,0.035,2.102,0.299,18.067,0.709,3.302,24.885
1,8,61,20,3,61,544,720,0.172,0.035,2.105,0.299,36.169,1.119,3.304,43.404
1,8,61,50,3,61,544,720,0.171,0.035,2.103,0.300,90.523,2.357,3.306,98.996
1,8,81,1,3,81,544,720,0.170,0.035,2.885,0.301,2.569,0.360,4.545,11.063
1,8,81,5,3,81,544,720,0.170,0.034,2.885,0.300,12.785,0.598,4.543,21.512
1,8,81,10,3,81,544,720,0.170,0.035,2.883,0.301,25.566,0.898,4.551,34.602
1,8,81,20,3,81,544,720,0.170,0.035,2.891,0.301,51.188,1.498,4.551,60.833
1,8,81,50,3,81,544,720,0.170,0.035,2.898,0.301,128.117,3.297,4.548,139.567
2,8,5,1,3,5,544,720,0.170,0.035,0.041,0.172,0.439,0.174,0.026,1.187
2,8,5,5,3,5,544,720,0.169,0.034,0.040,0.172,2.170,0.187,0.026,2.925
2,8,5,10,3,5,544,720,0.169,0.034,0.040,0.172,4.334,0.209,0.026,5.111
2,8,5,20,3,5,544,720,0.169,0.034,0.042,0.172,8.667,0.245,0.027,9.484
2,8,5,50,3,5,544,720,0.170,0.035,0.042,0.171,21.672,0.359,0.027,22.605
2,8,21,1,3,21,544,720,0.171,0.035,0.542,0.300,0.748,0.312,0.820,3.123
2,8,21,5,3,21,544,720,0.171,0.035,0.542,0.301,3.729,0.363,0.821,6.157
2,8,21,10,3,21,544,720,0.170,0.034,0.542,0.300,7.454,0.425,0.821,9.943
2,8,21,20,3,21,544,720,0.170,0.035,0.543,0.300,14.909,0.552,0.821,17.528
2,8,21,50,3,21,544,720,0.171,0.035,0.543,0.300,37.332,0.933,0.822,40.333
2,8,41,1,3,41,544,720,0.170,0.035,1.327,0.300,1.261,0.326,2.061,5.676
2,8,41,5,3,41,544,720,0.170,0.034,1.323,0.301,6.282,0.432,2.061,10.799
2,8,41,10,3,41,544,720,0.170,0.035,1.321,0.301,12.563,0.566,2.063,17.215
2,8,41,20,3,41,544,720,0.171,0.035,1.326,0.300,25.131,0.833,2.064,30.058
2,8,41,50,3,41,544,720,0.171,0.035,1.326,0.301,62.935,1.637,2.066,68.669
2,8,61,1,3,61,544,720,0.170,0.035,2.114,0.301,1.807,0.341,3.306,8.270
2,8,61,5,3,61,544,720,0.169,0.034,2.110,0.300,9.038,0.503,3.304,15.657
2,8,61,10,3,61,544,720,0.169,0.035,2.098,0.300,18.087,0.711,3.303,24.901
2,8,61,20,3,61,544,720,0.170,0.035,2.109,0.301,36.178,1.121,3.305,43.417
2,8,61,50,3,61,544,720,0.171,0.035,2.103,0.300,90.528,2.356,3.307,98.999
2,8,81,1,3,81,544,720,0.172,0.035,2.885,0.300,2.566,0.359,4.548,11.062
2,8,81,5,3,81,544,720,0.170,0.034,2.887,0.301,12.763,0.599,4.542,21.493
2,8,81,10,3,81,544,720,0.170,0.035,2.881,0.301,25.566,0.897,4.544,34.591
2,8,81,20,3,81,544,720,0.171,0.035,2.890,0.301,51.158,1.496,4.546,60.794
#run_id,world_size,frame_num,sampling_steps,colors,frames,height,width,txt_enc,img_enc,vae_enc,sched_setup,dit,sched,vae_dec,total
w,4,5,1,3,5,544,720,3.211,2.367,2.052,0.001,44.843,0.589,1.446,54.573
0,4,5,1,3,5,544,720,0.168,0.035,0.040,0.170,0.524,0.177,0.025,1.267
0,4,5,5,3,5,544,720,0.167,0.035,0.040,0.170,3.199,1.581,0.025,5.459
0,4,5,10,3,5,544,720,0.167,0.034,0.043,0.171,5.179,0.242,0.026,5.988
0,4,5,20,3,5,544,720,0.168,0.034,0.040,0.171,10.352,0.631,0.026,11.548
0,4,5,50,3,5,544,720,0.169,0.034,0.041,0.171,25.848,0.531,0.026,26.949
0,4,21,1,3,21,544,720,0.168,0.034,0.538,0.299,1.154,0.322,1.053,3.763
0,4,21,5,3,21,544,720,0.168,0.036,0.536,0.300,5.748,0.419,0.896,8.296
0,4,21,10,3,21,544,720,0.168,0.035,0.536,0.301,11.515,0.541,0.820,14.110
0,4,21,20,3,21,544,720,0.168,0.034,0.537,0.300,23.047,0.782,0.821,25.885
0,4,21,50,3,21,544,720,0.168,0.035,0.539,0.301,57.696,1.502,0.822,61.258
0,4,41,1,3,41,544,720,0.169,0.036,1.309,0.299,2.419,0.348,2.060,6.837
0,4,41,5,3,41,544,720,0.168,0.035,1.314,0.300,10.927,0.542,2.062,15.545
0,4,41,10,3,41,544,720,0.169,0.035,1.312,0.300,21.804,0.802,2.060,26.679
0,4,41,20,3,41,544,720,0.169,0.035,1.315,0.301,43.496,1.313,2.060,48.885
0,4,41,50,3,41,544,720,0.169,0.035,1.317,0.300,108.945,2.832,2.064,115.858
0,4,61,1,3,61,544,720,0.169,0.035,2.095,0.298,3.909,0.375,3.304,10.385
0,4,61,5,3,61,544,720,0.169,0.036,2.088,0.300,16.571,0.692,3.302,23.357
0,4,61,10,3,61,544,720,0.168,0.036,2.093,0.301,33.116,1.091,3.303,40.305
0,4,61,20,3,61,544,720,0.169,0.035,2.090,0.301,66.240,1.892,3.308,74.233
0,4,61,50,3,61,544,720,0.170,0.037,2.094,0.300,165.449,4.288,3.305,175.843
0,4,81,1,3,81,544,720,0.169,0.035,2.854,0.300,4.786,0.416,4.545,13.302
0,4,81,5,3,81,544,720,0.169,0.035,2.861,0.299,23.789,0.883,4.543,32.778
0,4,81,10,3,81,544,720,0.168,0.034,2.865,0.300,47.653,1.469,4.545,57.233
0,4,81,20,3,81,544,720,0.170,0.034,2.864,0.300,95.397,2.636,4.552,106.153
0,4,81,50,3,81,544,720,0.170,0.035,2.861,0.300,238.631,6.163,4.547,252.911
1,4,5,1,3,5,544,720,0.169,0.034,0.042,0.171,0.521,0.177,0.026,1.272
1,4,5,5,3,5,544,720,0.168,0.034,0.040,0.173,2.598,0.208,0.025,3.373
1,4,5,10,3,5,544,720,0.169,0.034,0.040,0.172,5.210,0.242,0.027,6.022
1,4,5,20,3,5,544,720,0.168,0.035,0.040,0.171,10.380,0.312,0.027,11.263
1,4,5,50,3,5,544,720,0.170,0.035,0.043,0.171,25.919,0.524,0.027,27.021
1,4,21,1,3,21,544,720,0.167,0.035,0.539,0.301,1.160,0.324,0.822,3.544
1,4,21,5,3,21,544,720,0.166,0.034,0.537,0.302,5.764,0.419,0.823,8.240
1,4,21,10,3,21,544,720,0.168,0.034,0.539,0.301,11.533,0.540,0.824,14.135
1,4,21,20,3,21,544,720,0.170,0.036,0.537,0.301,23.048,0.783,0.824,25.896
1,4,21,50,3,21,544,720,0.169,0.035,0.539,0.301,57.719,1.499,0.823,61.284
1,4,41,1,3,41,544,720,0.169,0.035,1.319,0.300,2.194,0.351,2.063,6.629
1,4,41,5,3,41,544,720,0.169,0.035,1.317,0.300,10.930,0.552,2.063,15.565
1,4,41,10,3,41,544,720,0.169,0.037,1.312,0.300,21.848,0.804,2.064,26.734
1,4,41,20,3,41,544,720,0.169,0.035,1.317,0.301,43.743,1.314,2.064,49.140
1,4,41,50,3,41,544,720,0.169,0.037,1.319,0.300,109.339,2.831,2.064,116.260
1,4,61,1,3,61,544,720,0.169,0.035,2.079,0.300,3.333,0.380,3.302,9.795
1,4,61,5,3,61,544,720,0.168,0.035,2.094,0.300,16.560,0.699,3.303,23.359
1,4,61,10,3,61,544,720,0.169,0.036,2.088,0.299,33.130,1.095,3.305,40.323
1,4,61,20,3,61,544,720,0.169,0.035,2.088,0.301,66.275,1.891,3.306,74.265
1,4,61,50,3,61,544,720,0.171,0.035,2.092,0.300,165.806,4.294,3.304,176.203
1,4,81,1,3,81,544,720,0.169,0.033,2.863,0.300,4.783,0.416,4.543,13.305
1,4,81,5,3,81,544,720,0.168,0.033,2.859,0.299,23.822,0.882,4.539,32.802
1,4,81,10,3,81,544,720,0.169,0.033,2.859,0.299,47.649,1.467,4.546,57.222
1,4,81,20,3,81,544,720,0.168,0.035,2.864,0.301,95.349,2.640,4.547,106.102
#run_id,world_size,frame_num,sampling_steps,colors,frames,height,width,txt_enc,img_enc,vae_enc,sched_setup,dit,sched,vae_dec,total
w,4,5,1,3,5,544,720,1.101,3.907,0.289,0.001,47.064,0.427,0.375,53.398
0,4,5,1,3,5,544,720,0.180,0.036,0.044,0.170,0.525,0.176,0.026,1.284
0,4,5,2,3,5,544,720,0.169,0.036,0.041,0.170,1.112,0.451,0.248,2.289
0,4,5,4,3,5,544,720,0.166,0.036,0.041,0.169,2.802,0.814,0.026,4.408
0,4,5,5,3,5,544,720,0.167,0.035,0.043,0.170,2.615,0.204,0.027,3.388
0,4,5,10,3,5,544,720,0.169,0.035,0.044,0.171,5.256,0.240,0.028,6.068
0,4,5,20,3,5,544,720,0.168,0.035,0.041,0.171,10.365,0.315,0.027,11.249
0,4,5,50,3,5,544,720,0.169,0.035,0.040,0.171,25.889,0.527,0.027,26.988
0,4,21,1,3,21,544,720,0.170,0.035,0.539,0.300,1.554,0.323,1.039,4.154
0,4,21,2,3,21,544,720,0.167,0.034,0.539,0.301,2.302,0.347,1.560,5.443
0,4,21,4,3,21,544,720,0.168,0.034,0.537,0.301,4.603,0.396,0.820,7.052
0,4,21,5,3,21,544,720,0.168,0.034,0.536,0.301,5.757,0.420,0.819,8.230
0,4,21,10,3,21,544,720,0.168,0.035,0.533,0.300,11.530,0.538,0.820,14.119
0,4,21,20,3,21,544,720,0.168,0.035,0.537,0.301,23.071,0.783,0.821,25.911
0,4,21,50,3,21,544,720,0.168,0.035,0.537,0.301,57.858,1.493,0.824,61.413
0,4,41,1,3,41,544,720,0.206,0.042,1.353,0.299,2.680,0.345,2.063,7.188
0,4,41,2,3,41,544,720,0.200,0.056,1.345,0.300,4.379,0.396,2.061,8.937
0,4,41,4,3,41,544,720,0.175,0.041,1.348,0.301,8.713,0.500,2.060,13.335
0,4,41,5,3,41,544,720,0.169,0.035,1.318,0.300,10.917,0.554,2.061,15.551
0,4,41,10,3,41,544,720,0.170,0.038,1.328,0.298,21.815,0.795,2.062,26.707
0,4,41,20,3,41,544,720,0.183,0.054,1.323,0.299,43.617,1.310,2.063,49.052
0,4,41,50,3,41,544,720,0.168,0.035,1.315,0.300,108.948,2.831,2.065,115.861
0,4,61,1,3,61,544,720,0.168,0.035,2.092,0.301,3.308,0.379,3.306,9.786
0,4,61,2,3,61,544,720,0.169,0.035,2.085,0.301,6.612,0.459,3.302,13.161
0,4,61,4,3,61,544,720,0.169,0.035,2.085,0.300,13.231,0.612,3.299,19.928
0,4,61,5,3,61,544,720,0.181,0.037,2.123,0.299,16.652,0.685,3.299,23.477
0,4,61,10,3,61,544,720,0.170,0.039,2.085,0.300,33.110,1.090,3.308,40.311
0,4,61,20,3,61,544,720,0.168,0.035,2.109,0.300,66.167,1.892,3.309,74.182
0,4,61,50,3,61,544,720,0.169,0.035,2.089,0.301,165.449,4.278,3.307,175.827
0,4,81,1,3,81,544,720,0.190,0.039,2.924,0.298,4.785,0.412,4.543,13.397
0,4,81,2,3,81,544,720,0.169,0.035,2.885,0.300,9.529,0.529,4.541,18.189
0,4,81,4,3,81,544,720,0.172,0.035,2.898,0.297,19.017,0.761,4.540,27.926
0,4,81,5,3,81,544,720,0.170,0.035,2.863,0.299,23.840,0.883,4.544,32.833
0,4,81,10,3,81,544,720,0.168,0.035,2.862,0.300,47.686,1.472,4.548,57.271
0,4,81,20,3,81,544,720,0.170,0.035,2.869,0.301,95.296,2.644,4.546,106.060
0,4,81,50,3,81,544,720,0.188,0.047,2.951,0.300,238.514,6.161,4.551,252.919
1,4,5,1,3,5,544,720,0.168,0.035,0.042,0.171,0.542,0.178,0.026,1.292
1,4,5,2,3,5,544,720,0.168,0.034,0.043,0.172,1.037,0.185,0.026,1.792
1,4,5,4,3,5,544,720,0.168,0.034,0.043,0.172,2.073,0.199,0.026,2.843
1,4,5,5,3,5,544,720,0.167,0.034,0.045,0.171,2.629,0.203,0.029,3.406
1,4,5,10,3,5,544,720,0.169,0.040,0.051,0.169,5.754,0.226,0.028,6.570
1,4,5,20,3,5,544,720,0.169,0.041,0.052,0.167,13.063,0.327,0.029,13.985
1,4,5,50,3,5,544,720,0.175,0.048,0.045,0.170,27.986,0.501,0.027,29.085
1,4,21,1,3,21,544,720,0.169,0.035,0.536,0.300,1.155,0.323,0.821,3.536
1,4,21,2,3,21,544,720,0.167,0.035,0.535,0.300,2.312,0.344,0.820,4.710
1,4,21,4,3,21,544,720,0.170,0.036,0.545,0.301,4.623,0.390,0.822,7.082
1,4,21,5,3,21,544,720,0.169,0.035,0.537,0.300,5.763,0.418,0.822,8.240
1,4,21,10,3,21,544,720,0.169,0.037,0.547,0.300,11.579,0.536,0.822,14.187
1,4,21,20,3,21,544,720,0.170,0.035,0.537,0.301,23.080,0.781,0.822,25.922
1,4,21,50,3,21,544,720,0.168,0.035,0.536,0.301,57.835,1.508,0.824,61.403
1,4,41,1,3,41,544,720,0.170,0.035,1.315,0.301,2.183,0.350,2.062,6.614
1,4,41,2,3,41,544,720,0.168,0.035,1.317,0.301,4.363,0.400,2.062,8.840
1,4,41,4,3,41,544,720,0.179,0.035,1.311,0.301,8.699,0.502,2.062,13.286
1,4,41,5,3,41,544,720,0.169,0.035,1.311,0.301,10.890,0.551,2.061,15.514
1,4,41,10,3,41,544,720,0.168,0.035,1.311,0.301,21.781,0.806,2.063,26.663
1,4,41,20,3,41,544,720,0.169,0.036,1.311,0.300,43.572,1.284,2.069,48.935
1,4,41,50,3,41,544,720,0.198,0.041,1.355,0.299,109.316,2.794,2.064,116.280
1,4,61,1,3,61,544,720,0.169,0.035,2.090,0.301,3.309,0.381,3.304,9.786
1,4,61,2,3,61,544,720,0.168,0.035,2.084,0.300,6.590,0.458,3.302,13.133
1,4,61,4,3,61,544,720,0.169,0.035,2.084,0.301,13.219,0.617,3.302,19.924
1,4,61,5,3,61,544,720,0.168,0.035,2.086,0.299,16.511,0.697,3.301,23.295
1,4,61,10,3,61,544,720,0.169,0.035,2.086,0.300,33.011,1.094,3.305,40.198
1,4,61,20,3,61,544,720,0.168,0.035,2.084,0.300,66.268,1.879,3.312,74.247
1,4,61,50,3,61,544,720,0.201,0.039,2.127,0.301,165.636,4.281,3.305,176.090
1,4,81,1,3,81,544,720,0.169,0.035,2.866,0.301,4.751,0.417,4.544,13.280
1,4,81,2,3,81,544,720,0.168,0.035,2.874,0.300,9.496,0.532,4.542,18.143
1,4,81,4,3,81,544,720,0.169,0.035,2.859,0.301,18.995,0.767,4.542,27.865
1,4,81,5,3,81,544,720,0.169,0.035,2.863,0.300,23.865,0.874,4.541,32.845
1,4,81,10,3,81,544,720,0.182,0.045,2.947,0.300,47.674,1.460,4.547,57.356
1,4,81,20,3,81,544,720,0.183,0.040,2.922,0.300,95.448,2.644,4.545,106.283
1,4,81,50,3,81,544,720,0.169,0.035,2.863,0.300,238.711,6.133,4.550,252.960
2,4,5,1,3,5,544,720,0.183,0.042,0.054,0.168,0.528,0.183,0.026,1.324
2,4,5,2,3,5,544,720,0.178,0.034,0.042,0.170,1.053,0.183,0.026,1.819
2,4,5,4,3,5,544,720,0.168,0.034,0.045,0.171,2.081,0.199,0.026,2.854
2,4,5,5,3,5,544,720,0.167,0.034,0.045,0.172,2.607,0.208,0.032,3.389
2,4,5,10,3,5,544,720,0.174,0.040,0.049,0.167,5.962,0.248,0.028,6.805
2,4,5,20,3,5,544,720,0.295,0.036,0.044,0.170,10.385,0.311,0.035,11.401
2,4,5,50,3,5,544,720,0.192,0.040,0.049,0.167,26.047,0.522,0.027,27.180
2,4,21,1,3,21,544,720,0.168,0.035,0.539,0.301,1.161,0.325,0.821,3.544
2,4,21,2,3,21,544,720,0.173,0.036,0.536,0.300,2.308,0.347,0.822,4.720
2,4,21,4,3,21,544,720,0.167,0.035,0.541,0.301,4.620,0.396,0.823,7.078
2,4,21,5,3,21,544,720,0.169,0.035,0.538,0.301,5.774,0.419,0.821,8.253
2,4,21,10,3,21,544,720,0.177,0.038,0.537,0.301,11.549,0.537,0.821,14.157
2,4,21,20,3,21,544,720,0.169,0.035,0.534,0.300,23.128,0.782,0.823,25.970
2,4,21,50,3,21,544,720,0.169,0.036,0.536,0.301,57.709,1.504,0.823,61.273
2,4,41,1,3,41,544,720,0.169,0.036,1.314,0.301,2.180,0.353,2.062,6.611
2,4,41,2,3,41,544,720,0.169,0.035,1.311,0.300,4.514,0.400,2.060,8.986
2,4,41,4,3,41,544,720,0.169,0.035,1.311,0.301,8.887,0.502,2.060,13.459
2,4,41,5,3,41,544,720,0.170,0.038,1.314,0.299,11.048,0.553,2.059,15.680
2,4,41,10,3,41,544,720,0.169,0.035,1.315,0.300,22.017,0.805,2.061,26.902
2,4,41,20,3,41,544,720,0.169,0.035,1.315,0.301,43.788,1.311,2.063,49.179
2,4,41,50,3,41,544,720,0.169,0.035,1.313,0.300,109.139,2.830,2.063,116.048
2,4,61,1,3,61,544,720,0.168,0.035,2.088,0.301,3.567,0.380,3.302,10.039
2,4,61,2,3,61,544,720,0.168,0.034,2.087,0.300,6.846,0.458,3.302,13.395
2,4,61,4,3,61,544,720,0.170,0.035,2.085,0.300,13.455,0.618,3.302,20.164
2,4,61,5,3,61,544,720,0.171,0.036,2.557,0.300,16.544,0.705,3.301,23.815
2,4,61,10,3,61,544,720,0.170,0.035,2.553,0.300,33.027,1.095,3.309,40.689
2,4,61,20,3,61,544,720,0.169,0.035,2.549,0.300,66.092,1.896,3.306,74.545
2,4,61,50,3,61,544,720,0.169,0.035,2.083,0.299,165.696,4.305,3.315,176.101
2,4,81,1,3,81,544,720,0.169,0.037,2.867,0.301,4.761,0.417,4.543,13.293
2,4,81,2,3,81,544,720,0.168,0.033,2.847,0.301,9.783,0.533,4.541,18.402
2,4,81,4,3,81,544,720,0.173,0.034,2.858,0.300,18.991,0.765,4.535,27.855
2,4,81,5,3,81,544,720,0.170,0.035,3.109,0.300,23.760,0.883,4.540,32.995
2,4,81,10,3,81,544,720,0.169,0.034,3.142,0.300,47.665,1.473,4.551,57.534
2,4,81,20,3,81,544,720,0.168,0.034,2.868,0.300,100.844,2.656,4.559,111.628
2,4,81,50,3,81,544,720,0.169,0.039,2.874,0.301,238.243,6.158,4.545,252.529
#run_id,world_size,frame_num,sampling_steps,colors,frames,height,width,txt_enc,img_enc,vae_enc,sched_setup,dit,sched,vae_dec,total
w,1,5,1,3,5,544,720,1.609,5.924,1.495,0.001,2.497,0.958,1.383,14.126
0,1,5,1,3,5,544,720,0.122,0.035,0.118,0.169,0.997,0.285,0.027,1.990
0,1,5,2,3,5,544,720,0.122,0.036,0.117,0.169,1.993,0.492,0.027,3.186
0,1,5,4,3,5,544,720,0.122,0.037,0.108,0.169,3.991,1.519,0.026,6.202
0,1,5,5,3,5,544,720,0.121,0.035,0.116,0.170,4.993,0.752,0.026,6.442
0,1,5,10,3,5,544,720,0.122,0.035,0.105,0.170,10.017,1.342,0.030,12.049
0,1,5,20,3,5,544,720,0.125,0.035,0.108,0.169,20.059,3.426,0.027,24.191
0,1,5,50,3,5,544,720,0.124,0.037,0.117,0.170,50.183,6.045,0.028,56.946
0,1,9,1,3,9,544,720,0.123,0.036,0.133,0.296,1.488,0.468,0.085,2.922
0,1,9,2,3,9,544,720,0.122,0.035,0.142,0.297,2.971,0.643,0.084,4.585
0,1,9,4,3,9,544,720,0.121,0.035,0.131,0.298,5.941,0.990,0.086,7.891
0,1,9,5,3,9,544,720,0.123,0.035,0.142,0.296,7.428,1.164,0.085,9.566
0,1,9,10,3,9,544,720,0.123,0.036,0.141,0.297,14.864,2.029,0.085,17.865
0,1,9,20,3,9,544,720,0.121,0.035,0.131,0.297,29.735,3.774,0.087,34.472
0,1,9,50,3,9,544,720,0.125,0.036,0.131,0.296,74.317,8.980,0.085,84.264
0,1,21,1,3,21,544,720,0.129,0.039,0.581,0.298,3.187,0.669,0.819,6.018
0,1,21,2,3,21,544,720,0.122,0.035,0.579,0.300,6.370,1.040,0.818,9.559
0,1,21,4,3,21,544,720,0.122,0.036,0.580,0.300,12.727,1.781,0.817,16.656
0,1,21,5,3,21,544,720,0.122,0.035,0.579,0.300,15.927,2.151,0.819,20.227
0,1,21,10,3,21,544,720,0.121,0.035,0.589,0.300,31.826,4.006,0.817,37.989
0,1,21,20,3,21,544,720,0.123,0.036,0.593,0.300,63.646,7.711,0.818,73.527
0,1,21,50,3,21,544,720,0.123,0.036,0.591,0.300,159.281,18.846,0.818,180.290
0,1,41,1,3,41,544,720,0.122,0.036,1.330,0.297,6.599,1.061,2.050,11.792
