#run_id,world_size,frame_num,sampling_steps,colors,frames,height,width,txt_enc,img_enc,vae_enc,sched_setup,dit,sched,vae_dec,total
#run_id,world_size,frame_num,sampling_steps,colors,frames,height,width,txt_enc,img_enc,vae_enc,sched_setup,dit,sched,vae_dec,total
w,4,5,1,3,5,544,720,2.477,0.589,1.785,0.001,49.169,0.208,1.464,55.757
0,4,5,1,3,5,544,720,0.277,0.040,0.045,0.168,0.830,0.174,0.030,1.697
0,4,5,2,3,5,544,720,0.205,0.041,0.045,0.167,2.008,0.295,0.550,3.368
0,4,5,4,3,5,544,720,0.216,0.040,0.049,0.164,4.557,1.990,0.028,7.388
0,4,5,5,3,5,544,720,0.204,0.039,0.047,0.168,3.679,0.229,0.037,4.526
0,4,5,10,3,5,544,720,0.190,0.039,0.047,0.168,7.903,0.256,0.029,8.762
0,4,5,20,3,5,544,720,0.176,0.038,0.046,0.167,13.234,0.773,0.030,14.596
0,4,5,50,3,5,544,720,0.263,0.042,0.048,0.168,34.549,0.765,0.029,35.998
0,4,9,1,3,9,544,720,0.264,0.040,0.073,0.296,0.714,0.304,0.131,1.967
0,4,9,2,3,9,544,720,0.248,0.053,0.071,0.297,1.392,0.315,0.085,2.652
0,4,9,4,3,9,544,720,0.191,0.040,0.092,0.279,2.792,0.316,0.085,4.006
0,4,9,5,3,9,544,720,0.173,0.040,0.076,0.296,3.841,0.353,0.088,5.060
0,4,9,10,3,9,544,720,0.196,0.040,0.075,0.296,7.126,0.397,0.084,8.408
0,4,9,20,3,9,544,720,0.171,0.039,0.074,0.297,14.745,0.508,0.093,16.129
0,4,9,50,3,9,544,720,0.171,0.039,0.072,0.297,36.745,0.845,0.102,38.465
0,4,21,1,3,21,544,720,0.172,0.039,0.544,0.298,1.393,0.319,1.004,3.832
0,4,21,2,3,21,544,720,0.243,0.036,0.537,0.300,2.355,0.356,0.822,4.846
0,4,21,4,3,21,544,720,0.171,0.040,0.537,0.300,4.671,0.387,0.821,7.124
0,4,21,5,3,21,544,720,0.171,0.041,0.557,0.299,5.817,0.406,0.820,8.309
0,4,21,10,3,21,544,720,0.170,0.039,0.538,0.300,11.598,0.523,0.821,14.187
0,4,21,20,3,21,544,720,0.170,0.037,0.541,0.300,23.058,0.772,0.821,25.895
0,4,21,50,3,21,544,720,0.168,0.037,0.532,0.300,57.602,1.496,0.822,61.155
0,4,41,1,3,41,544,720,0.168,0.036,1.313,0.299,2.178,0.349,2.060,6.599
0,4,41,2,3,41,544,720,0.169,0.036,1.302,0.299,4.355,0.395,2.059,8.813
0,4,41,4,3,41,544,720,0.183,0.038,1.330,0.299,8.714,0.492,2.063,13.317
0,4,41,5,3,41,544,720,0.169,0.053,1.374,0.298,10.998,0.538,2.418,15.828
0,4,41,10,3,41,544,720,0.385,0.040,1.329,0.298,21.972,0.767,2.061,27.061
0,4,41,20,3,41,544,720,0.190,0.044,1.303,0.299,43.705,1.273,2.069,49.081
0,4,41,50,3,41,544,720,0.184,0.041,1.325,0.299,109.971,2.725,2.061,116.810
0,4,61,1,3,61,544,720,0.169,0.037,2.075,0.293,3.376,0.372,3.302,9.836
0,4,61,2,3,61,544,720,0.187,0.047,2.075,0.298,6.598,0.455,3.296,13.162
0,4,61,4,3,61,544,720,0.173,0.042,2.072,0.300,13.186,0.615,3.298,19.887
0,4,61,5,3,61,544,720,0.192,0.041,2.081,0.299,16.459,0.692,3.297,23.263
0,4,61,10,3,61,544,720,0.168,0.036,2.089,0.301,33.028,1.087,3.298,40.203
0,4,61,20,3,61,544,720,0.196,0.042,2.181,0.280,67.314,1.796,3.307,75.337
0,4,61,50,3,61,544,720,0.203,0.049,2.139,0.301,166.665,4.199,3.301,177.058
0,4,81,1,3,81,544,720,0.169,0.036,2.849,0.300,4.758,0.416,4.540,13.264
0,4,81,2,3,81,544,720,0.169,0.038,2.850,0.299,9.492,0.530,4.534,18.110
0,4,81,4,3,81,544,720,0.169,0.036,2.844,0.300,18.976,0.764,4.538,27.825
0,4,81,5,3,81,544,720,0.168,0.036,2.843,0.299,23.735,0.878,4.536,32.694
0,4,81,10,3,81,544,720,0.169,0.037,2.859,0.300,47.544,1.465,4.534,57.108
0,4,81,20,3,81,544,720,0.168,0.037,2.846,0.299,95.117,2.629,4.542,105.838
0,4,81,50,3,81,544,720,0.169,0.037,2.847,0.300,238.033,6.141,4.540,252.266
1,4,5,1,3,5,544,720,0.168,0.036,0.057,0.171,0.522,0.177,0.027,1.287
1,4,5,2,3,5,544,720,0.168,0.036,0.041,0.171,1.040,0.184,0.027,1.795
1,4,5,4,3,5,544,720,0.375,0.035,0.041,0.171,2.088,0.198,0.027,3.187
1,4,5,5,3,5,544,720,0.168,0.036,0.040,0.171,2.591,0.204,0.027,3.363
1,4,5,10,3,5,544,720,0.168,0.035,0.041,0.170,5.174,0.238,0.029,5.984
1,4,5,20,3,5,544,720,0.169,0.036,0.041,0.171,10.345,0.308,0.027,11.226
1,4,5,50,3,5,544,720,0.169,0.036,0.041,0.171,25.873,0.516,0.028,26.962
1,4,9,1,3,9,544,720,0.229,0.037,0.070,0.298,0.680,0.309,0.084,1.900
1,4,9,2,3,9,544,720,0.167,0.038,0.073,0.298,1.383,0.318,0.084,2.552
1,4,9,4,3,9,544,720,0.168,0.041,0.074,0.298,2.783,0.336,0.085,3.976
1,4,9,5,3,9,544,720,0.168,0.039,0.073,0.299,3.421,0.351,0.084,4.625
1,4,9,10,3,9,544,720,0.168,0.038,0.071,0.299,6.755,0.405,0.084,8.016
1,4,9,20,3,9,544,720,0.169,0.038,0.071,0.298,13.497,0.515,0.084,14.868
1,4,9,50,3,9,544,720,0.169,0.038,0.070,0.299,33.714,0.837,0.085,35.404
1,4,21,1,3,21,544,720,0.169,0.040,0.543,0.300,1.163,0.321,0.823,3.558
1,4,21,2,3,21,544,720,0.192,0.041,0.552,0.301,2.358,0.321,0.823,4.784
1,4,21,4,3,21,544,720,0.196,0.039,0.544,0.300,4.747,0.398,0.822,7.249
1,4,21,5,3,21,544,720,0.201,0.046,0.539,0.300,5.830,0.405,0.821,8.344
1,4,21,10,3,21,544,720,0.213,0.039,0.532,0.300,11.763,0.521,0.822,14.389
1,4,21,20,3,21,544,720,0.169,0.040,0.542,0.300,23.205,0.757,0.822,26.032
1,4,21,50,3,21,544,720,0.170,0.038,0.539,0.300,57.629,1.492,0.822,61.190
1,4,41,1,3,41,544,720,0.168,0.036,1.312,0.300,2.183,0.350,2.059,6.605
1,4,41,2,3,41,544,720,0.167,0.036,1.304,0.300,4.358,0.398,2.059,8.819
1,4,41,4,3,41,544,720,0.170,0.039,1.315,0.301,8.697,0.491,2.059,13.270
1,4,41,5,3,41,544,720,0.178,0.041,1.350,0.300,10.904,0.540,2.059,15.570
1,4,41,10,3,41,544,720,0.182,0.041,1.350,0.299,21.840,0.784,2.061,26.765
1,4,41,20,3,41,544,720,0.176,0.037,1.301,0.299,43.723,1.293,2.060,49.091
1,4,41,50,3,41,544,720,0.169,0.036,1.303,0.300,109.303,2.753,2.062,116.124
1,4,61,1,3,61,544,720,0.172,0.038,2.072,0.301,3.321,0.376,3.304,9.780
1,4,61,2,3,61,544,720,0.173,0.037,2.071,0.299,6.622,0.453,3.297,13.151
1,4,61,4,3,61,544,720,0.169,0.038,2.083,0.300,13.252,0.612,3.296,19.948
1,4,61,5,3,61,544,720,0.169,0.036,2.074,0.300,16.507,0.687,3.297,23.266
1,4,61,10,3,61,544,720,0.169,0.036,2.070,0.300,32.971,1.091,3.299,40.132
1,4,61,20,3,61,544,720,0.171,0.040,2.093,0.299,66.460,1.857,3.303,74.427
1,4,61,50,3,61,544,720,0.232,0.038,2.084,0.299,165.256,4.263,3.304,175.676
1,4,81,1,3,81,544,720,0.170,0.044,2.868,0.300,5.062,0.416,4.536,13.594
1,4,81,2,3,81,544,720,0.174,0.041,2.844,0.300,9.473,0.531,4.533,18.093
1,4,81,4,3,81,544,720,0.167,0.036,2.839,0.299,18.979,0.764,4.540,27.823
1,4,81,5,3,81,544,720,0.169,0.038,2.843,0.300,23.732,0.882,4.535,32.697
1,4,81,10,3,81,544,720,0.169,0.037,2.839,0.299,47.539,1.462,4.539,57.084
1,4,81,20,3,81,544,720,0.234,0.043,2.889,0.297,95.381,2.607,4.539,106.194
1,4,81,50,3,81,544,720,0.168,0.036,2.845,0.300,238.151,6.122,4.543,252.365
2,4,5,1,3,5,544,720,0.168,0.037,0.041,0.170,0.541,0.176,0.027,1.291
2,4,5,2,3,5,544,720,0.167,0.036,0.042,0.170,1.038,0.182,0.027,1.792
2,4,5,4,3,5,544,720,0.168,0.035,0.044,0.170,2.078,0.197,0.027,2.849
2,4,5,5,3,5,544,720,0.168,0.035,0.041,0.171,2.591,0.205,0.027,3.367
2,4,5,10,3,5,544,720,0.168,0.036,0.040,0.171,5.176,0.239,0.027,5.984
2,4,5,20,3,5,544,720,0.168,0.036,0.043,0.171,10.363,0.308,0.028,11.245
2,4,5,50,3,5,544,720,0.168,0.037,0.041,0.171,25.968,0.517,0.028,27.060
2,4,9,1,3,9,544,720,0.168,0.036,0.070,0.298,0.677,0.308,0.084,1.834
2,4,9,2,3,9,544,720,0.168,0.036,0.067,0.298,1.350,0.318,0.084,2.512
2,4,9,4,3,9,544,720,0.167,0.035,0.069,0.299,2.694,0.341,0.084,3.879
2,4,9,5,3,9,544,720,0.167,0.035,0.070,0.299,3.398,0.352,0.084,4.595
2,4,9,10,3,9,544,720,0.167,0.036,0.069,0.298,7.057,0.407,0.084,8.307
2,4,9,20,3,9,544,720,0.169,0.036,0.068,0.298,13.450,0.513,0.084,14.810
2,4,9,50,3,9,544,720,0.168,0.036,0.069,0.299,33.627,0.839,0.084,35.314
2,4,21,1,3,21,544,720,0.168,0.036,0.533,0.301,1.150,0.324,0.822,3.530
2,4,21,2,3,21,544,720,0.167,0.036,0.531,0.300,2.298,0.347,0.821,4.695
2,4,21,4,3,21,544,720,0.167,0.035,0.529,0.301,4.598,0.395,0.821,7.068
2,4,21,5,3,21,544,720,0.167,0.036,0.532,0.299,5.739,0.416,0.821,8.207
2,4,21,10,3,21,544,720,0.169,0.037,0.531,0.301,11.479,0.539,0.821,14.071
2,4,21,20,3,21,544,720,0.169,0.038,0.536,0.301,23.404,0.757,0.821,26.224
2,4,21,50,3,21,544,720,0.181,0.041,0.539,0.301,58.073,1.484,0.823,61.639
2,4,41,1,3,41,544,720,0.169,0.037,1.310,0.300,2.202,0.350,2.059,6.689
2,4,41,2,3,41,544,720,0.172,0.038,1.315,0.300,4.374,0.397,2.060,8.852
2,4,41,4,3,41,544,720,0.169,0.036,1.300,0.301,8.748,0.501,2.059,13.308
2,4,41,5,3,41,544,720,0.168,0.036,1.303,0.300,10.909,0.550,2.059,15.522
2,4,41,10,3,41,544,720,0.168,0.037,1.304,0.300,21.795,0.802,2.059,26.662
2,4,41,20,3,41,544,720,0.183,0.036,1.303,0.301,43.661,1.308,2.059,49.047
2,4,41,50,3,41,544,720,0.169,0.037,1.305,0.300,109.037,2.793,2.063,115.902
2,4,61,1,3,61,544,720,0.183,0.043,2.111,0.300,3.342,0.377,3.302,9.866
2,4,61,2,3,61,544,720,0.200,0.040,2.094,0.299,6.622,0.454,3.303,13.210
2,4,61,4,3,61,544,720,0.229,0.045,2.121,0.299,13.264,0.599,3.295,20.054
2,4,61,5,3,61,544,720,0.200,0.043,2.074,0.297,16.543,0.687,3.296,23.347
2,4,61,10,3,61,544,720,0.178,0.041,2.076,0.299,33.040,1.093,3.297,40.222
2,4,61,20,3,61,544,720,0.173,0.042,2.073,0.300,66.095,1.895,3.299,74.083
2,4,61,50,3,61,544,720,0.186,0.037,2.074,0.299,165.052,4.270,3.301,175.419
2,4,81,1,3,81,544,720,0.170,0.038,2.854,0.302,4.796,0.416,4.539,13.311
2,4,81,2,3,81,544,720,0.170,0.037,2.842,0.300,9.499,0.530,4.533,18.109
2,4,81,4,3,81,544,720,0.168,0.036,2.840,0.299,18.970,0.764,4.535,27.810
2,4,81,5,3,81,544,720,0.174,0.041,2.874,0.299,23.730,0.878,4.534,32.730
2,4,81,10,3,81,544,720,0.169,0.036,2.845,0.300,47.545,1.461,4.544,57.097
2,4,81,20,3,81,544,720,0.168,0.036,2.847,0.300,95.137,2.623,4.542,105.851
2,4,81,50,3,81,544,720,0.186,0.038,2.849,0.300,237.990,6.138,4.541,252.243
#run_id,world_size,frame_num,sampling_steps,colors,frames,height,width,txt_enc,img_enc,vae_enc,sched_setup,dit,sched,vae_dec,total
w,1,5,1,3,5,544,720,3.216,3.135,1.876,0.001,1.603,0.497,0.407,11.199
0,1,5,1,3,5,544,720,0.139,0.039,0.275,0.170,1.000,0.285,0.030,2.363
0,1,5,2,3,5,544,720,0.123,0.038,0.170,0.158,2.001,0.853,0.631,4.325
0,1,5,4,3,5,544,720,0.138,0.047,0.160,0.169,3.993,2.044,0.030,6.948
0,1,5,5,3,5,544,720,0.146,0.046,0.234,0.169,4.999,0.752,0.030,7.035
0,1,5,10,3,5,544,720,0.132,0.036,0.199,0.170,10.020,1.345,0.029,12.272
0,1,5,20,3,5,544,720,0.149,0.038,0.260,0.170,20.093,3.016,0.031,24.471
0,1,5,50,3,5,544,720,0.139,0.036,0.203,0.168,50.250,6.052,0.027,57.211
0,1,9,1,3,9,544,720,0.123,0.037,0.149,0.295,1.488,0.467,0.085,2.941
0,1,9,2,3,9,544,720,0.122,0.037,0.133,0.296,2.974,0.642,0.088,4.586
0,1,9,4,3,9,544,720,0.137,0.046,0.198,0.296,5.939,0.991,0.441,8.023
0,1,9,5,3,9,544,720,0.122,0.036,0.136,0.296,7.435,1.166,0.087,10.026
0,1,9,10,3,9,544,720,0.134,0.044,0.134,0.296,14.844,2.025,0.085,17.954
0,1,9,20,3,9,544,720,0.131,0.039,0.136,0.295,29.802,3.763,0.090,34.553
0,1,9,50,3,9,544,720,0.308,0.050,0.327,0.233,74.383,8.888,0.087,84.901
0,1,21,1,3,21,544,720,0.152,0.044,0.710,0.297,3.184,0.667,0.818,6.340
0,1,21,2,3,21,544,720,0.122,0.041,0.693,0.300,6.372,1.039,0.818,9.722
0,1,21,4,3,21,544,720,0.134,0.043,0.675,0.297,12.746,1.783,0.820,17.128
0,1,21,5,3,21,544,720,0.129,0.044,0.656,0.299,15.909,2.150,0.817,20.421
0,1,21,10,3,21,544,720,0.125,0.042,0.683,0.298,31.825,4.000,0.818,38.202
0,1,21,20,3,21,544,720,0.123,0.041,0.641,0.299,63.612,7.710,0.818,73.640
0,1,21,50,3,21,544,720,0.137,0.037,0.605,0.299,159.193,18.838,0.818,180.279
0,1,41,1,3,41,544,720,0.141,0.043,1.390,0.296,6.585,1.057,2.048,11.911
0,1,41,2,3,41,544,720,0.133,0.042,1.380,0.299,13.159,1.819,2.049,19.257
0,1,41,4,3,41,544,720,0.166,0.053,1.371,0.296,26.324,3.338,2.048,33.935
0,1,41,5,3,41,544,720,0.134,0.043,1.331,0.298,32.894,4.104,2.047,41.261
0,1,41,10,3,41,544,720,0.128,0.041,1.393,0.299,65.973,7.938,2.068,78.169
0,1,41,20,3,41,544,720,0.146,0.041,1.429,0.298,131.683,15.543,2.048,151.643
0,1,41,50,3,41,544,720,0.125,0.039,1.348,0.299,329.199,38.413,2.048,371.795
0,1,61,1,3,61,544,720,0.123,0.036,2.124,0.298,10.804,1.542,3.280,18.853
0,1,61,2,3,61,544,720,0.124,0.037,2.192,0.298,21.611,2.784,3.278,30.635
0,1,61,4,3,61,544,720,0.124,0.037,2.127,0.299,43.247,5.447,3.278,54.955
0,1,61,5,3,61,544,720,0.198,0.064,2.202,0.298,54.095,6.519,3.281,66.975
0,1,61,10,3,61,544,720,0.137,0.037,2.166,0.297,108.078,12.987,3.280,127.284
0,1,61,20,3,61,544,720,0.123,0.036,2.078,0.299,216.277,25.255,3.280,247.799
0,1,61,50,3,61,544,720,0.127,0.042,2.140,0.299,540.655,63.019,3.279,609.941
0,1,81,1,3,81,544,720,0.123,0.036,2.825,0.298,16.860,2.105,4.508,27.053
0,1,81,2,3,81,544,720,0.123,0.036,2.837,0.299,31.599,3.921,4.512,43.623
0,1,81,4,3,81,544,720,0.122,0.035,2.826,0.299,63.138,7.536,4.511,78.761
0,1,81,5,3,81,544,720,0.123,0.036,2.837,0.299,79.012,9.354,4.512,96.471
0,1,81,10,3,81,544,720,0.124,0.037,2.857,0.299,157.836,18.388,4.510,184.550
0,1,81,20,3,81,544,720,0.123,0.036,2.829,0.299,315.861,36.507,4.511,360.730
0,1,81,50,3,81,544,720,0.123,0.036,2.827,0.299,789.184,90.783,4.508,888.098
1,1,5,1,3,5,544,720,0.123,0.039,0.108,0.170,1.003,0.286,0.027,1.987
1,1,5,2,3,5,544,720,0.121,0.035,0.118,0.170,2.005,0.404,0.027,3.110
1,1,5,4,3,5,544,720,0.122,0.035,0.107,0.170,4.004,0.639,0.027,5.345
1,1,5,5,3,5,544,720,0.122,0.035,0.114,0.169,5.010,0.755,0.027,6.463
1,1,5,10,3,5,544,720,0.122,0.035,0.118,0.170,10.024,1.344,0.027,12.081
1,1,5,20,3,5,544,720,0.123,0.036,0.118,0.169,20.062,2.517,0.027,23.444
1,1,5,50,3,5,544,720,0.122,0.035,0.107,0.170,50.157,6.042,0.028,56.891
1,1,9,1,3,9,544,720,0.122,0.036,0.144,0.297,1.486,0.470,0.084,2.943
1,1,9,2,3,9,544,720,0.122,0.036,0.132,0.296,2.974,0.640,0.085,4.577
1,1,9,4,3,9,544,720,0.123,0.036,0.131,0.297,5.939,0.990,0.084,7.893
1,1,9,5,3,9,544,720,0.122,0.036,0.136,0.297,7.421,1.163,0.084,9.550
1,1,9,10,3,9,544,720,0.123,0.036,0.131,0.296,14.836,2.024,0.085,17.823
1,1,9,20,3,9,544,720,0.123,0.036,0.144,0.296,29.702,3.762,0.085,34.669
1,1,9,50,3,9,544,720,0.123,0.036,0.140,0.297,74.289,8.981,0.085,84.244
1,1,21,1,3,21,544,720,0.123,0.036,0.581,0.300,3.181,0.670,0.818,6.002
1,1,21,2,3,21,544,720,0.122,0.035,0.579,0.300,6.360,1.040,0.817,9.557
1,1,21,4,3,21,544,720,0.123,0.036,0.580,0.300,12.718,1.781,0.817,16.647
1,1,21,5,3,21,544,720,0.123,0.036,0.579,0.300,15.901,2.149,0.817,20.198
1,1,21,10,3,21,544,720,0.122,0.036,0.621,0.300,31.802,3.997,0.817,37.999
1,1,21,20,3,21,544,720,0.122,0.036,0.590,0.300,63.658,7.714,0.818,73.535
1,1,21,50,3,21,544,720,0.123,0.036,0.583,0.299,159.156,18.835,0.818,180.146
1,1,41,1,3,41,544,720,0.122,0.036,1.332,0.299,6.586,1.061,2.049,11.793
1,1,41,2,3,41,544,720,0.129,0.036,1.332,0.299,13.166,1.820,2.046,19.122
1,1,41,4,3,41,544,720,0.122,0.035,1.342,0.300,26.320,3.340,2.047,33.812
1,1,41,5,3,41,544,720,0.121,0.035,1.331,0.299,32.927,4.105,2.049,41.163
1,1,41,10,3,41,544,720,0.472,0.036,1.342,0.299,65.926,7.923,2.049,78.343
1,1,41,20,3,41,544,720,0.124,0.036,1.329,0.300,131.636,15.529,2.048,151.297
1,1,41,50,3,41,544,720,0.123,0.037,1.331,0.300,329.146,38.364,2.048,371.644
1,1,61,1,3,61,544,720,0.123,0.036,2.078,0.299,10.806,1.543,3.280,18.664
1,1,61,2,3,61,544,720,0.123,0.036,2.086,0.299,21.737,2.787,3.281,30.645
1,1,61,4,3,61,544,720,0.123,0.036,2.087,0.299,43.227,5.274,3.280,54.623
1,1,61,5,3,61,544,720,0.122,0.035,2.088,0.300,54.013,6.688,3.281,66.821
1,1,61,10,3,61,544,720,0.122,0.035,2.079,0.300,108.126,12.747,3.283,126.989
1,1,61,20,3,61,544,720,0.123,0.036,2.078,0.300,216.230,25.361,3.280,247.718
1,1,61,50,3,61,544,720,0.123,0.036,2.076,0.299,540.759,62.604,3.282,609.476
1,1,81,1,3,81,544,720,0.123,0.036,2.823,0.300,15.817,2.110,4.513,26.138
1,1,81,2,3,81,544,720,0.122,0.035,2.824,0.299,31.621,3.925,4.514,43.636
1,1,81,4,3,81,544,720,0.122,0.035,2.825,0.299,63.246,7.549,4.515,78.887
1,1,81,5,3,81,544,720,0.123,0.036,2.822,0.300,79.010,9.352,4.511,96.451
1,1,81,10,3,81,544,720,0.123,0.036,2.824,0.299,157.956,18.402,4.513,184.450
1,1,81,20,3,81,544,720,0.123,0.036,2.823,0.299,316.107,36.541,4.513,360.739
1,1,81,50,3,81,544,720,0.123,0.037,2.825,0.300,790.214,90.894,4.513,889.204
2,1,5,1,3,5,544,720,0.123,0.036,0.107,0.169,1.003,0.287,0.027,1.983
2,1,5,2,3,5,544,720,0.122,0.035,0.107,0.170,2.006,0.404,0.027,3.099
2,1,5,4,3,5,544,720,0.123,0.035,0.106,0.170,4.012,0.638,0.027,5.342
2,1,5,5,3,5,544,720,0.122,0.035,0.107,0.170,5.019,0.757,0.027,6.468
2,1,5,10,3,5,544,720,0.122,0.036,0.107,0.170,10.036,1.343,0.027,12.070
2,1,5,20,3,5,544,720,0.122,0.035,0.117,0.170,20.074,2.520,0.028,23.295
2,1,5,50,3,5,544,720,0.123,0.036,0.111,0.169,50.198,6.043,0.028,56.941
2,1,9,1,3,9,544,720,0.123,0.037,0.133,0.297,1.488,0.469,0.084,2.923
2,1,9,2,3,9,544,720,0.122,0.036,0.144,0.298,2.969,0.644,0.085,4.599
2,1,9,4,3,9,544,720,0.134,0.037,0.344,0.297,5.945,0.989,0.085,8.132
2,1,9,5,3,9,544,720,0.122,0.035,0.131,0.297,7.429,1.165,0.085,9.556
2,1,9,10,3,9,544,720,0.123,0.036,0.144,0.296,14.860,2.032,0.085,17.882
2,1,9,20,3,9,544,720,0.123,0.036,0.132,0.297,29.721,3.771,0.085,34.489
2,1,9,50,3,9,544,720,0.123,0.037,0.130,0.297,74.325,8.989,0.085,84.280
2,1,21,1,3,21,544,720,0.134,0.037,0.582,0.300,3.182,0.670,0.817,6.017
2,1,21,2,3,21,544,720,0.128,0.036,0.581,0.300,6.370,1.040,0.817,9.576
2,1,21,4,3,21,544,720,0.122,0.036,0.591,0.300,12.735,1.780,0.817,16.685
2,1,21,5,3,21,544,720,0.123,0.036,1.077,0.299,15.906,2.148,0.816,20.755
2,1,21,10,3,21,544,720,0.127,0.036,0.581,0.300,31.807,4.004,0.818,37.966
2,1,21,20,3,21,544,720,0.122,0.036,0.580,0.300,63.696,7.719,0.819,73.578
